event_day,event_hour,topics,city,country
2017-03-25,21:30,Young Professionals,Manchester,gb
2017-03-25,21:30,20s,Manchester,gb
2017-03-25,21:30,Cocktails,Manchester,gb
2017-03-25,21:30,20's and 30's,Manchester,gb
2017-03-25,21:30,Social,Manchester,gb
2017-03-25,21:30,Partying,Manchester,gb
2017-03-25,21:30,Clubbing,Manchester,gb
2017-03-20,19:00,Professional Development,Boston,us
2017-03-20,19:00,Professional Networking,Boston,us
2017-03-20,19:00,Unemployment Support,Boston,us
2017-03-20,19:00,Networking for Job Seekers,Boston,us
2017-03-20,19:00,Job Search,Boston,us
2017-03-20,19:00,Finding a New Job,Boston,us
2017-03-20,19:00,"Baby Boomer Job Seekers, In Transition Job Seekers",Boston,us
2017-03-19,16:00,International Friends,Barcelona,es
2017-03-19,16:00,Beach Volleyball,Barcelona,es
2017-03-19,16:00,Volleyball,Barcelona,es
2017-03-19,16:00,New In Town,Barcelona,es
2017-03-19,16:00,Sports and Recreation,Barcelona,es
2017-03-19,16:00,Social,Barcelona,es
2017-03-19,16:00,Outdoor Volleyball,Barcelona,es
2017-03-19,16:00,Indoor Volleyball,Barcelona,es
2017-03-19,16:00,Volleyball League,Barcelona,es
2017-03-19,16:00,Volleyball Social,Barcelona,es
2017-03-19,16:00,Volleyball Tournaments,Barcelona,es
2017-03-25,22:00,Coffee,Dumfries,gb
2017-03-25,22:00,Singles,Dumfries,gb
2017-03-25,22:00,Dining Out,Dumfries,gb
2017-03-25,22:00,Walking,Dumfries,gb
2017-03-25,22:00,New In Town,Dumfries,gb
2017-03-25,22:00,Nightlife,Dumfries,gb
2017-03-25,22:00,Social Networking,Dumfries,gb
2017-03-25,22:00,Live Music,Dumfries,gb
2017-03-25,22:00,Social,Dumfries,gb
2017-03-25,22:00,Film,Dumfries,gb
2017-03-25,22:00,Fun Times,Dumfries,gb
2017-03-25,22:00,Cycling,Dumfries,gb
2017-03-25,22:00,Theater,Dumfries,gb
2017-03-25,22:00,Gigs,Dumfries,gb
2017-03-25,22:00,Band gigs,Dumfries,gb
2017-03-24,00:45,Fitness,Independence,us
2017-03-24,00:45,Line Dancing,Independence,us
2017-03-24,00:45,Social Dancing,Independence,us
2017-03-24,00:45,Dance and Movement,Independence,us
2017-03-24,00:45,Dancing,Independence,us
2017-03-24,00:45,Dance Lessons,Independence,us
2017-03-24,00:45,Exercise,Independence,us
2017-03-24,00:45,Learn to Line Dance,Independence,us
2017-03-24,00:45,Line Dancing to All Kinds of Music,Independence,us
2017-04-19,14:30,Game Night,Hong Kong,hk
2017-04-19,14:30,tabletop board games,Hong Kong,hk
2017-04-19,14:30,Fun Times,Hong Kong,hk
2017-04-19,14:30,Strategy Board Games,Hong Kong,hk
2017-04-19,14:30,Tabletop Role Playing and Board Games,Hong Kong,hk
2017-04-19,14:30,Board Games,Hong Kong,hk
2017-04-19,14:30,Games,Hong Kong,hk
2017-04-19,14:30,Party & Board Games,Hong Kong,hk
2017-04-19,14:30,Expats in Hong Kong,Hong Kong,hk
2017-04-19,14:30,New In Town,Hong Kong,hk
2017-04-19,14:30,"Games: Party Games, Social Games, Strategy Games",Hong Kong,hk
2017-04-19,14:30,Strategy Games,Hong Kong,hk
2017-04-19,14:30,Card Games,Hong Kong,hk
2017-04-19,14:30,Fun and Laughter,Hong Kong,hk
2017-04-19,14:30,Gaming,Hong Kong,hk
2017-04-01,02:00,Camping,Sydney,au
2017-04-01,02:00,Hiking,Sydney,au
2017-04-01,02:00,Walking,Sydney,au
2017-04-01,02:00,New In Town,Sydney,au
2017-04-01,02:00,Travel,Sydney,au
2017-04-01,02:00,City Walks,Sydney,au
2017-04-01,02:00,Social,Sydney,au
2017-04-01,02:00,Outdoors,Sydney,au
2017-04-01,02:00,International Travel,Sydney,au
2017-04-01,02:00,Bushwalking,Sydney,au
2017-04-01,02:00,Wilderness Hikes,Sydney,au
2017-04-01,02:00,Trekking & Hiking,Sydney,au
2017-04-01,02:00,Oxfam Trailwalkers,Sydney,au
2017-04-01,02:00,Adventure,Sydney,au
2017-03-22,10:30,Small Business,Brisbane,au
2017-03-22,10:30,E-Business Owners,Brisbane,au
2017-03-22,10:30,Self-Improvement,Brisbane,au
2017-03-22,10:30,Social Networking,Brisbane,au
2017-03-22,10:30,Professional Networking,Brisbane,au
2017-03-22,10:30,Business Strategy,Brisbane,au
2017-03-22,10:30,Entrepreneurship,Brisbane,au
2017-03-22,10:30,Entrepreneur Networking,Brisbane,au
2017-03-22,10:30,Young Entrepreneur,Brisbane,au
2017-03-22,10:30,Collaboration,Brisbane,au
2017-03-22,10:30,Startup Businesses,Brisbane,au
2017-03-22,10:30,Social Entrepreneurship,Brisbane,au
2017-03-22,10:30,Life Alignment,Brisbane,au
2017-03-22,10:30,Knowledge Sharing,Brisbane,au
2017-03-22,10:30,Alignment,Brisbane,au
2017-03-20,20:30,Science,London,gb
2017-03-20,20:30,Environment,London,gb
2017-03-20,20:30,Biology,London,gb
2017-03-20,20:30,Sustainability,London,gb
2017-03-20,20:30,Environmental Awareness,London,gb
2017-03-20,20:30,Life Sciences,London,gb
2017-03-20,20:30,DIYbio,London,gb
2017-03-20,20:30,Synthetic Biology,London,gb
2017-03-20,20:30,Citizen Science,London,gb
2017-03-20,20:30,microbiology,London,gb
2017-03-20,20:30,Food Waste,London,gb
2017-03-20,20:30,No More Waste,London,gb
2017-03-20,20:30,Eliminating waste,London,gb
2017-03-20,20:30,Biohacking,London,gb
2017-03-25,12:00,Linux,Bucharest,ro
2017-03-25,12:00,Cloud Computing,Bucharest,ro
2017-03-25,12:00,Open Source,Bucharest,ro
2017-03-25,12:00,Virtualization,Bucharest,ro
2017-03-25,12:00,Hacking,Bucharest,ro
2017-03-25,12:00,Configuration Management,Bucharest,ro
2017-03-25,12:00,DevOps,Bucharest,ro
2017-03-25,12:00,System Administration,Bucharest,ro
2017-03-25,12:00,Infrastructure as Code,Bucharest,ro
2017-03-25,12:00,OpenStack,Bucharest,ro
2017-03-25,12:00,Puppet (software),Bucharest,ro
2017-03-25,12:00,Docker,Bucharest,ro
2017-03-31,01:00,Web Development,Stamford,us
2017-03-31,01:00,Internet Professionals,Stamford,us
2017-03-31,01:00,Online Marketing,Stamford,us
2017-03-31,01:00,New Technology,Stamford,us
2017-03-31,01:00,Technology,Stamford,us
2017-03-31,01:00,Social Media Marketing,Stamford,us
2017-03-31,01:00,Web Technology,Stamford,us
2017-03-31,01:00,New Media,Stamford,us
2017-03-31,01:00,Graphic Design,Stamford,us
2017-03-31,01:00,Web Design,Stamford,us
2017-03-31,01:00,Marketing,Stamford,us
2017-03-31,01:00,Public Relations,Stamford,us
2017-03-31,01:00,Internet Communication Technology,Stamford,us
2017-03-31,01:00,Advertising,Stamford,us
2017-04-08,15:00,Travel,Satellite Beach,us
2017-04-08,15:00,Dining Out,Satellite Beach,us
2017-04-08,15:00,Cruises,Satellite Beach,us
2017-04-08,15:00,Vacations,Satellite Beach,us
2017-04-08,15:00,International Travel,Satellite Beach,us
2017-04-08,15:00,Dancing,Satellite Beach,us
2017-04-08,15:00,Tennis,Satellite Beach,us
2017-03-22,10:30,Small Business,Brisbane,au
2017-03-22,10:30,E-Business Owners,Brisbane,au
2017-03-22,10:30,Self-Improvement,Brisbane,au
2017-03-22,10:30,Social Networking,Brisbane,au
2017-03-22,10:30,Professional Networking,Brisbane,au
2017-03-22,10:30,Business Strategy,Brisbane,au
2017-03-22,10:30,Entrepreneurship,Brisbane,au
2017-03-22,10:30,Entrepreneur Networking,Brisbane,au
2017-03-22,10:30,Young Entrepreneur,Brisbane,au
2017-03-22,10:30,Collaboration,Brisbane,au
2017-03-22,10:30,Startup Businesses,Brisbane,au
2017-03-22,10:30,Social Entrepreneurship,Brisbane,au
2017-03-22,10:30,Life Alignment,Brisbane,au
2017-03-22,10:30,Knowledge Sharing,Brisbane,au
2017-03-22,10:30,Alignment,Brisbane,au
2017-03-22,21:00,Weight Loss,Schwabach,de
2017-03-22,21:00,Fitness,Schwabach,de
2017-03-22,21:00,Wellness,Schwabach,de
2017-03-22,21:00,Sports and Recreation,Schwabach,de
2017-03-22,21:00,Outdoors,Schwabach,de
2017-03-22,21:00,Group Fitness Training,Schwabach,de
2017-03-22,21:00,Outdoor  Fitness,Schwabach,de
2017-03-22,21:00,"Make New Friends, from all Walks of Life",Schwabach,de
2017-03-22,21:00,Exercise,Schwabach,de
2017-03-22,21:00,Recreational Sports,Schwabach,de
2017-03-29,20:30,JVM Languages,Cambridge,gb
2017-03-29,20:30,Open Source,Cambridge,gb
2017-03-29,20:30,Lisp & Scheme,Cambridge,gb
2017-03-29,20:30,Software Development,Cambridge,gb
2017-03-29,20:30,Intellectual Discussion,Cambridge,gb
2017-03-29,20:30,Web Development,Cambridge,gb
2017-03-29,20:30,Programming Languages,Cambridge,gb
2017-03-29,20:30,Learning,Cambridge,gb
2017-03-29,20:30,Functional Programming,Cambridge,gb
2017-03-29,20:30,Study Group,Cambridge,gb
2017-03-29,20:30,Clojure,Cambridge,gb
2017-03-29,20:30,Computer programming,Cambridge,gb
2017-03-29,20:30,F# Programming,Cambridge,gb
2017-03-29,20:30,Self-Improvement,Cambridge,gb
2017-03-20,09:15,Fitness,Brisbane,au
2017-03-20,09:15,Fun Times,Brisbane,au
2017-03-20,09:15,Socializing with Other People,Brisbane,au
2017-03-20,09:15,Meet Other Singles,Brisbane,au
2017-03-20,09:15,Social,Brisbane,au
2017-03-20,09:15,Social Networking,Brisbane,au
2017-03-20,09:15,Coffee Lovers,Brisbane,au
2017-03-20,09:15,Dancing,Brisbane,au
2017-03-20,09:15,Dinner and Drinks,Brisbane,au
2017-03-20,09:15,Dinner and a Movie,Brisbane,au
2017-03-20,09:15,Social Walking,Brisbane,au
2017-03-20,09:15,Karaoke,Brisbane,au
2017-03-20,09:15,Ice Skating,Brisbane,au
2017-03-29,21:30,Social Networking,Hove,gb
2017-03-29,21:30,Self-Improvement,Hove,gb
2017-03-29,21:30,Exercise,Hove,gb
2017-03-29,21:30,Dining Out,Hove,gb
2017-03-29,21:30,Fun Times,Hove,gb
2017-03-29,21:30,Dating and Relationships,Hove,gb
2017-03-29,21:30,Volunteering,Hove,gb
2017-03-29,21:30,Foodie,Hove,gb
2017-03-29,21:30,Music,Hove,gb
2017-03-29,21:30,Live Music,Hove,gb
2017-03-29,21:30,New In Town,Hove,gb
2017-03-29,21:30,Singles,Hove,gb
2017-03-29,21:30,Fitness,Hove,gb
2017-03-29,21:30,Professional Women,Hove,gb
2017-04-13,02:30,Spirituality,Mundelein,us
2017-04-13,02:30,Hypnosis,Mundelein,us
2017-04-13,02:30,Meditation,Mundelein,us
2017-04-13,02:30,Consciousness,Mundelein,us
2017-04-13,02:30,Self Exploration,Mundelein,us
2017-04-13,02:30,Self-Empowerment,Mundelein,us
2017-04-13,02:30,Metaphysics,Mundelein,us
2017-04-13,02:30,Self-Improvement,Mundelein,us
2017-04-13,02:30,Healthy Living,Mundelein,us
2017-04-13,02:30,Wellness,Mundelein,us
2017-04-13,02:30,Fitness,Mundelein,us
2017-04-13,02:30,Energy Healing,Mundelein,us
2017-04-13,02:30,Weight Loss,Mundelein,us
2017-05-09,19:30,Karlsruhe,Karlsruhe,de
2017-05-09,19:30,Locals & New in Town,Karlsruhe,de
2017-05-09,19:30,English Language,Karlsruhe,de
2017-05-09,19:30,Social,Karlsruhe,de
2017-05-09,19:30,Food and Drink,Karlsruhe,de
2017-05-09,19:30,German Culture,Karlsruhe,de
2017-05-09,19:30,Coffee and Tea Socials,Karlsruhe,de
2017-05-09,19:30,Bowling,Karlsruhe,de
2017-05-09,19:30,Hiking,Karlsruhe,de
2017-03-23,19:30,Open Source,Düsseldorf,de
2017-03-23,19:30,Lisp & Scheme,Düsseldorf,de
2017-03-23,19:30,Software Development,Düsseldorf,de
2017-03-23,19:30,New Technology,Düsseldorf,de
2017-03-23,19:30,Programming Languages,Düsseldorf,de
2017-03-23,19:30,Scala,Düsseldorf,de
2017-03-23,19:30,Haskell,Düsseldorf,de
2017-03-23,19:30,Functional Programming,Düsseldorf,de
2017-03-23,19:30,Clojure,Düsseldorf,de
2017-03-23,19:30,Erlang Programming,Düsseldorf,de
2017-03-23,19:30,Computer programming,Düsseldorf,de
2017-03-23,19:30,Common Lisp,Düsseldorf,de
2017-03-23,19:30,Emacs Lisp,Düsseldorf,de
2017-03-23,19:30,ClojureScript,Düsseldorf,de
2017-03-20,17:00,Education & Technology,Amsterdam,nl
2017-03-20,17:00,Collaboration between Creative Minds,Amsterdam,nl
2017-03-20,17:00,Museum,Amsterdam,nl
2017-03-20,17:00,Intellectual Discussion,Amsterdam,nl
2017-03-20,17:00,Artists,Amsterdam,nl
2017-03-20,17:00,Learning,Amsterdam,nl
2017-03-20,17:00,Startup Businesses,Amsterdam,nl
2017-03-20,17:00,Art Walks and Tours,Amsterdam,nl
2017-03-20,17:00,Critique Group,Amsterdam,nl
2017-03-20,17:00,Creativity,Amsterdam,nl
2017-03-20,17:00,Knowledge Sharing,Amsterdam,nl
2017-03-19,18:00,Wargaming,Kingston Upon Thames,gb
2017-03-19,18:00,War Games,Kingston Upon Thames,gb
2017-03-19,18:00,Card Games,Kingston Upon Thames,gb
2017-03-19,18:00,Games,Kingston Upon Thames,gb
2017-03-19,18:00,Roleplaying Games (RPGs),Kingston Upon Thames,gb
2017-03-19,18:00,Tabletop Role Playing and Board Games,Kingston Upon Thames,gb
2017-03-19,18:00,Euro Games,Kingston Upon Thames,gb
2017-03-19,18:00,Strategy Games,Kingston Upon Thames,gb
2017-03-19,18:00,Board Games,Kingston Upon Thames,gb
2017-03-19,18:00,Dice Games,Kingston Upon Thames,gb
2017-03-19,18:00,Game Night,Kingston Upon Thames,gb
2017-03-19,18:00,Wargaming Miniatures,Kingston Upon Thames,gb
2017-03-19,18:00,"Games: Party Games, Social Games, Strategy Games",Kingston Upon Thames,gb
2017-03-20,14:00,Environment,Philadelphia,us
2017-03-20,14:00,Human Rights,Philadelphia,us
2017-03-20,14:00,LGBT,Philadelphia,us
2017-03-20,14:00,Social Movements,Philadelphia,us
2017-03-20,14:00,Women's Rights,Philadelphia,us
2017-03-20,14:00,Sustainability,Philadelphia,us
2017-03-20,14:00,Immigration,Philadelphia,us
2017-03-20,14:00,Women's Empowerment,Philadelphia,us
2017-03-20,14:00,Social Justice,Philadelphia,us
2017-03-20,14:00,Activism,Philadelphia,us
2017-03-20,14:00,Equality,Philadelphia,us
2017-03-20,14:00,LGBTQ,Philadelphia,us
2017-03-20,17:00,Education & Technology,Amsterdam,nl
2017-03-20,17:00,Collaboration between Creative Minds,Amsterdam,nl
2017-03-20,17:00,Museum,Amsterdam,nl
2017-03-20,17:00,Intellectual Discussion,Amsterdam,nl
2017-03-20,17:00,Artists,Amsterdam,nl
2017-03-20,17:00,Learning,Amsterdam,nl
2017-03-20,17:00,Startup Businesses,Amsterdam,nl
2017-03-20,17:00,Art Walks and Tours,Amsterdam,nl
2017-03-20,17:00,Critique Group,Amsterdam,nl
2017-03-20,17:00,Creativity,Amsterdam,nl
2017-03-20,17:00,Knowledge Sharing,Amsterdam,nl
2017-03-21,20:30,.NET,Warsaw,pl
2017-03-21,20:30,C#,Warsaw,pl
2017-03-21,20:30,Software Development,Warsaw,pl
2017-03-21,20:30,New Technology,Warsaw,pl
2017-03-21,20:30,Cloud Computing,Warsaw,pl
2017-03-21,20:30,Microsoft SharePoint Technology,Warsaw,pl
2017-03-21,20:30,Microsoft Windows Server,Warsaw,pl
2017-03-21,20:30,Microsoft Azure,Warsaw,pl
2017-03-21,20:30,Windows Azure Platform,Warsaw,pl
2017-03-21,20:30,Microsoft,Warsaw,pl
2017-03-21,20:30,Microsoft Office,Warsaw,pl
2017-03-21,20:30,Microsoft Technology,Warsaw,pl
2017-03-21,20:30,Windows,Warsaw,pl
2017-03-21,20:30,Office 365,Warsaw,pl
2017-03-19,18:30,Vegan,Burlington,us
2017-03-19,18:30,Vegan Cooking,Burlington,us
2017-03-19,18:30,Vegan Potlucks and Dineouts,Burlington,us
2017-03-19,18:30,Vegetarian and Vegan Activism,Burlington,us
2017-03-19,18:30,Vegetarian,Burlington,us
2017-03-19,18:30,Vegetarian cooking,Burlington,us
2017-03-19,18:30,Animal Rights,Burlington,us
2017-03-19,18:30,Healthy Living,Burlington,us
2017-03-19,18:30,Raw Food,Burlington,us
2017-03-19,18:30,Cooking,Burlington,us
2017-03-19,18:30,Baking,Burlington,us
2017-03-19,18:30,Whole Food Nutrition,Burlington,us
2017-03-19,18:30,Social,Burlington,us
2017-03-19,18:30,Singles,Burlington,us
2017-03-19,18:30,New In Town,Burlington,us
2017-03-22,20:00,Expat Canadian,Amsterdam,nl
2017-03-22,20:00,Expat British,Amsterdam,nl
2017-03-22,20:00,Expat American,Amsterdam,nl
2017-03-22,20:00,Expat,Amsterdam,nl
2017-03-22,20:00,Language & Culture,Amsterdam,nl
2017-03-22,20:00,International Friends,Amsterdam,nl
2017-03-22,20:00,Culture Exchange,Amsterdam,nl
2017-03-19,23:00,Energy Healing,Detroit,us
2017-03-19,23:00,Metaphysics,Detroit,us
2017-03-19,23:00,Self-Improvement,Detroit,us
2017-03-19,23:00,Consciousness,Detroit,us
2017-03-19,23:00,Whole Food Nutrition,Detroit,us
2017-03-19,23:00,Nutrition,Detroit,us
2017-03-19,23:00,Wellness,Detroit,us
2017-03-19,23:00,Organic Foods,Detroit,us
2017-03-19,23:00,Healing,Detroit,us
2017-03-19,23:00,Meditation,Detroit,us
2017-03-19,23:00,Spiritual Growth,Detroit,us
2017-03-19,23:00,Plant-Based Nutrition,Detroit,us
2017-03-19,23:00,Healthy Eating,Detroit,us
2017-03-19,23:00,Healthy Living,Detroit,us
2017-03-19,23:00,Cosmology,Detroit,us
2017-03-26,17:00,Ireland,Dublin,ie
2017-03-26,17:00,"Local Events, History and Culture",Dublin,ie
2017-03-26,17:00,Dublin City Centre,Dublin,ie
2017-03-26,17:00,local history,Dublin,ie
2017-03-26,17:00,Historic Locations and People,Dublin,ie
2017-03-26,17:00,Stories,Dublin,ie
2017-03-26,17:00,Culture and Social Gatherings,Dublin,ie
2017-03-26,17:00,Social,Dublin,ie
2017-03-26,17:00,Historic Preservation,Dublin,ie
2017-03-20,02:00,Hiking,Regina,ca
2017-03-20,02:00,Dancing,Regina,ca
2017-03-20,02:00,Dining Out,Regina,ca
2017-03-20,02:00,Recreational Sports,Regina,ca
2017-03-20,02:00,Social,Regina,ca
2017-03-20,02:00,Sports and Socials,Regina,ca
2017-03-20,02:00,Adventure,Regina,ca
2017-03-20,02:00,Outdoors,Regina,ca
2017-03-20,02:00,Sports and Recreation,Regina,ca
2017-03-20,02:00,Activities,Regina,ca
2017-03-20,02:00,New In Town,Regina,ca
2017-03-20,02:00,Singles,Regina,ca
2017-03-20,02:00,Couples,Regina,ca
2017-03-20,02:00,Regina,Regina,ca
2017-05-09,19:30,Karlsruhe,Karlsruhe,de
2017-05-09,19:30,Locals & New in Town,Karlsruhe,de
2017-05-09,19:30,English Language,Karlsruhe,de
2017-05-09,19:30,Social,Karlsruhe,de
2017-05-09,19:30,Food and Drink,Karlsruhe,de
2017-05-09,19:30,German Culture,Karlsruhe,de
2017-05-09,19:30,Coffee and Tea Socials,Karlsruhe,de
2017-05-09,19:30,Bowling,Karlsruhe,de
2017-05-09,19:30,Hiking,Karlsruhe,de
2017-03-19,18:30,New In Town,Barcelona,es
2017-03-19,18:30,Social Networking,Barcelona,es
2017-03-19,18:30,Card Games,Barcelona,es
2017-03-19,18:30,Games,Barcelona,es
2017-03-19,18:30,Strategy Games,Barcelona,es
2017-03-19,18:30,Board Games,Barcelona,es
2017-03-19,18:30,Barcelona,Barcelona,es
2017-03-19,18:30,Game Night,Barcelona,es
2017-03-19,18:30,Classic Board Games,Barcelona,es
2017-03-19,18:30,"Games: Party Games, Social Games, Strategy Games",Barcelona,es
2017-03-19,18:30,Strategy Board Games,Barcelona,es
2017-03-19,18:30,Monopoly Board Game,Barcelona,es
2017-04-14,14:00,Live Music,Perth,au
2017-04-14,14:00,Dancing,Perth,au
2017-04-14,14:00,Adventure,Perth,au
2017-04-14,14:00,Outdoors,Perth,au
2017-04-14,14:00,New In Town,Perth,au
2017-04-14,14:00,Fun Times,Perth,au
2017-04-14,14:00,Dining Out,Perth,au
2017-04-14,14:00,Hiking,Perth,au
2017-04-14,14:00,Over 50's,Perth,au
2017-04-14,14:00,30s and 40s,Perth,au
2017-04-14,14:00,Social Networking,Perth,au
2017-04-14,14:00,Walking,Perth,au
2017-04-14,14:00,Travel,Perth,au
2017-04-14,14:00,Movie Nights,Perth,au
2017-04-14,14:00,Exercise,Perth,au
2017-03-25,11:30,Outdoor  Fitness,Amsterdam,nl
2017-03-25,11:30,Exercise,Amsterdam,nl
2017-03-25,11:30,Leisure Walking,Amsterdam,nl
2017-03-25,11:30,Hiking,Amsterdam,nl
2017-03-25,11:30,Walking,Amsterdam,nl
2017-03-25,11:30,Outdoors,Amsterdam,nl
2017-03-25,11:30,Amsterdam,Amsterdam,nl
2017-03-25,11:30,Culture and Social Gatherings,Amsterdam,nl
2017-03-25,11:30,Family Friendly,Amsterdam,nl
2017-03-25,11:30,Healthy Family and Healthy Environment,Amsterdam,nl
2017-03-19,17:30,Social Networking,Madrid,es
2017-03-19,17:30,Nightlife,Madrid,es
2017-03-19,17:30,Concerts,Madrid,es
2017-03-19,17:30,"Eating, Drinking, Talking, Laughing, Etc",Madrid,es
2017-03-19,17:30,Culture,Madrid,es
2017-03-19,17:30,Theater,Madrid,es
2017-03-19,17:30,Music Lovers,Madrid,es
2017-03-19,17:30,Live Music & Art Shows,Madrid,es
2017-03-19,17:30,Photography,Madrid,es
2017-03-19,17:30,Explore Madrid,Madrid,es
2017-03-19,17:30,Photowalk,Madrid,es
2017-03-19,17:30,Street Photography,Madrid,es
2017-03-19,17:30,Dining Out,Madrid,es
2017-03-19,17:30,Live Music,Madrid,es
2017-03-19,20:05,Fitness,Barcelona,es
2017-03-19,20:05,Sport Bike Riders,Barcelona,es
2017-03-19,20:05,Advanced Mountain Bike Rides,Barcelona,es
2017-03-19,20:05,womens cycling,Barcelona,es
2017-03-19,20:05,Cycling for Fitness,Barcelona,es
2017-03-19,20:05,Cycling Training,Barcelona,es
2017-03-19,20:05,Mens Cycling,Barcelona,es
2017-03-19,20:05,cycle touring,Barcelona,es
2017-03-19,20:05,Enduro Bikes,Barcelona,es
2017-03-19,20:05,Road Cycling,Barcelona,es
2017-03-19,20:05,Cycling,Barcelona,es
2017-03-19,20:05,Exercise,Barcelona,es
2017-03-19,20:05,Total Body Workout,Barcelona,es
2017-03-19,20:05,Fat Loss Workout,Barcelona,es
2017-04-05,18:00,Data Science,Tel Aviv-Yafo,il
2017-04-05,18:00,Big Data,Tel Aviv-Yafo,il
2017-04-05,18:00,Software Development,Tel Aviv-Yafo,il
2017-04-05,18:00,Python,Tel Aviv-Yafo,il
2017-04-05,18:00,Machine Learning,Tel Aviv-Yafo,il
2017-03-25,20:00,Movies in Movie Theaters,Dublin,ie
2017-03-25,20:00,Dinner and a Movie,Dublin,ie
2017-03-25,20:00,Movie Nights,Dublin,ie
2017-03-25,20:00,Film,Dublin,ie
2017-03-25,20:00,Watching Movies,Dublin,ie
2017-03-25,20:00,Indie Films,Dublin,ie
2017-03-25,20:00,World Cinema,Dublin,ie
2017-03-27,20:30,Personal Development,London,gb
2017-03-27,20:30,Small Business,London,gb
2017-03-27,20:30,Entrepreneurship,London,gb
2017-03-27,20:30,Self-Improvement,London,gb
2017-03-27,20:30,Hypnotherapy,London,gb
2017-03-27,20:30,Social Networking,London,gb
2017-03-27,20:30,Social,London,gb
2017-03-27,20:30,Hypnosis,London,gb
2017-03-27,20:30,Self-Help,London,gb
2017-03-27,20:30,Stress Relief,London,gb
2017-03-27,20:30,Professional Networking,London,gb
2017-03-27,20:30,Psychology,London,gb
2017-03-27,20:30,London,London,gb
2017-03-27,20:30,NLP (Neuro-Linguistic Programming),London,gb
2017-03-27,20:30,Seminars,London,gb
2017-03-25,11:30,Outdoor  Fitness,Amsterdam,nl
2017-03-25,11:30,Exercise,Amsterdam,nl
2017-03-25,11:30,Leisure Walking,Amsterdam,nl
2017-03-25,11:30,Hiking,Amsterdam,nl
2017-03-25,11:30,Walking,Amsterdam,nl
2017-03-25,11:30,Outdoors,Amsterdam,nl
2017-03-25,11:30,Amsterdam,Amsterdam,nl
2017-03-25,11:30,Culture and Social Gatherings,Amsterdam,nl
2017-03-25,11:30,Family Friendly,Amsterdam,nl
2017-03-25,11:30,Healthy Family and Healthy Environment,Amsterdam,nl
2017-03-20,03:00,Wellness,Tokyo,jp
2017-03-20,03:00,Yoga,Tokyo,jp
2017-03-20,03:00,Weight Loss,Tokyo,jp
